repo,commenter,month,churn_add,churn_del,comment_count,commit_count,issue_count,pr_count,thread_comments_total,thread_participants_total,threads_participated,active_months,active,last_active_month,engagement_label
sveltejs/svelte,SteveALee,2024/12/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/2/1,Disengaged
storybookjs/storybook,SteveALee,2025/1/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/2/1,Disengaged
storybookjs/storybook,SteveALee,2025/2/1,0,0,2,0,1,0,22,12,1,3,TRUE,2025/2/1,Disengaged
pytorch/pytorch,Stonepia,2024/4/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2024/5/1,0,0,0,0,0,3,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2024/7/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2024/8/1,0,0,0,0,0,4,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2024/9/1,0,0,0,0,0,3,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2024/11/1,0,0,2,0,0,0,35,14,1,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2024/12/1,0,0,1,0,0,0,35,14,1,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2025/1/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2025/2/1,0,0,0,0,0,4,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,Stonepia,2025/3/1,0,0,0,0,0,2,0,0,0,10,TRUE,2025/3/1,Engaged
hashicorp/vagrant,Stromweld,2024/2/1,0,0,1,0,0,0,22,5,1,7,TRUE,2025/4/1,Engaged
hashicorp/vagrant,Stromweld,2024/3/1,0,0,5,0,0,0,22,5,1,7,TRUE,2025/4/1,Engaged
hashicorp/vagrant,Stromweld,2024/5/1,0,0,2,0,0,0,22,5,1,7,TRUE,2025/4/1,Engaged
hashicorp/vagrant,Stromweld,2024/8/1,0,0,1,0,0,0,7,4,1,7,TRUE,2025/4/1,Engaged
hashicorp/vagrant,Stromweld,2024/11/1,0,0,1,0,0,0,17,11,1,7,TRUE,2025/4/1,Engaged
hashicorp/vagrant,Stromweld,2025/3/1,0,0,2,0,0,0,6,5,1,7,TRUE,2025/4/1,Engaged
hashicorp/vagrant,Stromweld,2025/4/1,0,0,2,0,1,0,7,7,2,7,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2024/9/1,0,0,0,0,1,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2024/10/1,0,0,0,0,0,19,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2024/11/1,0,0,0,0,0,34,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2024/12/1,0,0,0,0,0,15,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2025/1/1,0,0,0,0,0,14,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2025/2/1,0,0,0,0,0,9,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2025/3/1,0,0,0,0,0,10,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,StrongerXi,2025/4/1,1828,720,0,13,0,8,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,SubhamSinghal,2024/4/1,208,27,0,5,0,6,0,0,0,4,TRUE,2024/8/1,Disengaged
apache/spark,SubhamSinghal,2024/5/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/8/1,Disengaged
apache/spark,SubhamSinghal,2024/6/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/8/1,Disengaged
apache/spark,SubhamSinghal,2024/8/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/8/1,Disengaged
apache/airflow,SuccessMoses,2024/10/1,0,0,0,0,0,1,0,0,0,5,TRUE,2025/2/1,Disengaged
scikit-learn/scikit-learn,SuccessMoses,2024/10/1,0,0,0,0,0,3,0,0,0,5,TRUE,2025/2/1,Disengaged
apache/airflow,SuccessMoses,2024/11/1,40,26,0,2,0,5,0,0,0,5,TRUE,2025/2/1,Disengaged
scikit-learn/scikit-learn,SuccessMoses,2024/11/1,0,0,0,0,1,3,0,0,0,5,TRUE,2025/2/1,Disengaged
apache/airflow,SuccessMoses,2024/12/1,39,4,0,1,0,1,0,0,0,5,TRUE,2025/2/1,Disengaged
scikit-learn/scikit-learn,SuccessMoses,2024/12/1,0,0,0,0,0,3,0,0,0,5,TRUE,2025/2/1,Disengaged
scikit-learn/scikit-learn,SuccessMoses,2025/1/1,261,51,0,3,0,0,0,0,0,5,TRUE,2025/2/1,Disengaged
scikit-learn/scikit-learn,SuccessMoses,2025/2/1,33,10,0,1,0,0,0,0,0,5,TRUE,2025/2/1,Disengaged
sveltejs/svelte,SukeshP1995,2024/8/1,0,0,0,0,1,0,0,0,0,3,TRUE,2024/12/1,Disengaged
sveltejs/svelte,SukeshP1995,2024/9/1,0,0,2,0,0,0,38,8,1,3,TRUE,2024/12/1,Disengaged
sveltejs/svelte,SukeshP1995,2024/12/1,1,1,0,1,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
vercel/next.js,SukkaW,2024/3/1,50,5,0,2,0,2,0,0,0,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2024/4/1,8,18,1,1,0,2,110,58,1,9,TRUE,2025/4/1,Engaged
babel/babel,SukkaW,2024/5/1,186,107,2,1,0,2,22,8,1,9,TRUE,2025/4/1,Engaged
babel/babel,SukkaW,2024/6/1,808,511,3,2,0,2,22,8,1,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2024/6/1,22,5,0,1,0,2,0,0,0,9,TRUE,2025/4/1,Engaged
babel/babel,SukkaW,2024/7/1,155,99,0,1,0,0,0,0,0,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2024/7/1,3,1,0,1,0,0,0,0,0,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2024/10/1,0,0,3,0,0,0,27,20,1,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2024/12/1,0,0,0,0,0,1,0,0,0,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2025/3/1,55,30,0,1,0,0,0,0,0,9,TRUE,2025/4/1,Engaged
vercel/next.js,SukkaW,2025/4/1,0,0,0,0,0,1,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/4/1,0,0,0,0,1,0,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/5/1,0,0,0,0,1,0,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/6/1,1,1,0,1,1,1,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/8/1,4,0,0,1,1,2,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/10/1,103,43,0,3,0,3,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/11/1,0,0,0,0,1,1,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2024/12/1,14,8,0,3,4,3,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2025/1/1,40,41,0,2,1,2,0,0,0,9,TRUE,2025/4/1,Engaged
godotengine/godot,Summersay415,2025/4/1,1,0,0,1,1,2,0,0,0,9,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/2/1,148,3,0,2,0,4,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/3/1,896,8,0,3,0,4,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/4/1,378,54,0,8,0,7,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/5/1,135,60,0,9,0,9,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2024/6/1,63,4,0,1,0,1,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/6/1,56,19,1,4,0,4,25,5,1,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/7/1,814,19,2,4,0,8,32,13,1,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2024/8/1,14,2,0,1,0,1,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/8/1,48,26,0,4,0,6,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/9/1,224,46,5,4,0,3,61,22,2,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/10/1,171,141,6,8,0,8,76,23,3,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2024/11/1,0,0,0,0,0,1,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/11/1,146,16,4,3,0,3,56,20,2,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2024/12/1,0,0,0,0,0,1,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2024/12/1,26,3,0,1,0,2,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2025/1/1,757,55,1,2,0,1,20,4,1,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2025/1/1,1,2,8,1,0,2,107,46,3,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2025/2/1,853,538,0,3,0,3,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2025/2/1,73,43,2,6,0,8,73,29,2,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2025/3/1,474,294,2,15,0,17,39,19,1,15,TRUE,2025/4/1,Engaged
huggingface/diffusers,SunMarc,2025/4/1,5,0,0,1,0,1,0,0,0,15,TRUE,2025/4/1,Engaged
huggingface/transformers,SunMarc,2025/4/1,41,37,3,3,0,4,55,32,2,15,TRUE,2025/4/1,Engaged
prometheus/prometheus,SuperQ,2024/3/1,224,236,0,26,0,7,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/4/1,79,4,0,3,0,0,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/5/1,45,17,1,5,0,2,10,5,1,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/6/1,441,252,0,40,0,4,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/7/1,0,0,1,0,0,1,8,5,1,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/8/1,122,7,1,2,0,2,15,5,1,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/9/1,8,12,2,1,0,3,19,8,2,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/10/1,1534,1691,0,1,0,0,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/11/1,69,360,0,13,0,7,0,0,0,12,TRUE,2025/3/1,Engaged
kubernetes/kubernetes,SuperQ,2024/12/1,0,0,0,0,0,1,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2024/12/1,15,0,0,1,0,1,0,0,0,12,TRUE,2025/3/1,Engaged
caddyserver/caddy,SuperQ,2025/1/1,0,0,0,0,0,1,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2025/1/1,26,23,0,1,0,2,0,0,0,12,TRUE,2025/3/1,Engaged
prometheus/prometheus,SuperQ,2025/3/1,2,1,0,1,0,1,0,0,0,12,TRUE,2025/3/1,Engaged
huggingface/diffusers,Suprhimp,2024/12/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/4/1,Engaged
huggingface/diffusers,Suprhimp,2025/1/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
huggingface/diffusers,Suprhimp,2025/4/1,104,35,0,1,0,0,0,0,0,3,TRUE,2025/4/1,Engaged
tensorflow/tensorflow,SuryanarayanaY,2024/2/1,0,0,0,0,0,12,0,0,0,3,TRUE,2024/4/1,Disengaged
tensorflow/tensorflow,SuryanarayanaY,2024/3/1,0,0,3,0,0,14,193,79,2,3,TRUE,2024/4/1,Disengaged
tensorflow/tensorflow,SuryanarayanaY,2024/4/1,0,0,9,0,0,4,247,111,3,3,TRUE,2024/4/1,Disengaged
hashicorp/consul,SuyashHashiCorp,2024/5/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
hashicorp/consul,SuyashHashiCorp,2024/11/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
hashicorp/consul,SuyashHashiCorp,2025/4/1,8,1,0,1,0,0,0,0,0,3,TRUE,2025/4/1,Engaged
godotengine/godot,Swarkin,2024/5/1,0,0,0,0,1,0,0,0,0,3,TRUE,2024/12/1,Disengaged
godotengine/godot,Swarkin,2024/9/1,0,0,0,0,2,0,0,0,0,3,TRUE,2024/12/1,Disengaged
godotengine/godot,Swarkin,2024/12/1,0,0,0,0,1,0,0,0,0,3,TRUE,2024/12/1,Disengaged
huggingface/transformers,Swastik-Swarup-Dash,2024/8/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
tensorflow/tensorflow,Swastik-Swarup-Dash,2024/8/1,0,0,0,0,0,3,0,0,0,3,TRUE,2024/11/1,Disengaged
ohmyzsh/ohmyzsh,Swastik-Swarup-Dash,2024/10/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
huggingface/transformers,Swastik-Swarup-Dash,2024/11/1,0,0,0,0,0,2,0,0,0,3,TRUE,2024/11/1,Disengaged
saltstack/salt,SwimGeek,2024/2/1,0,0,3,0,1,0,7,3,1,3,TRUE,2024/6/1,Disengaged
saltstack/salt,SwimGeek,2024/3/1,0,0,4,0,0,0,41,19,1,3,TRUE,2024/6/1,Disengaged
saltstack/salt,SwimGeek,2024/6/1,0,0,1,0,0,0,41,19,1,3,TRUE,2024/6/1,Disengaged
saltstack/salt,Sxderp,2024/7/1,0,0,0,0,0,2,0,0,0,3,TRUE,2024/12/1,Disengaged
saltstack/salt,Sxderp,2024/9/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
saltstack/salt,Sxderp,2024/12/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
godotengine/godot,TAGames,2024/5/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,TAGames,2024/8/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,TAGames,2024/9/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,TAGames,2025/1/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,TCROC,2024/2/1,2,9,0,2,3,3,0,0,0,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/3/1,0,0,0,0,0,1,0,0,0,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/4/1,16,4,52,1,2,1,81,6,1,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/5/1,0,0,2,0,0,3,81,6,1,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/6/1,14,1,0,1,0,0,0,0,0,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/7/1,0,0,0,0,1,0,0,0,0,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/10/1,42,2,0,3,4,4,0,0,0,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/11/1,0,0,31,0,1,1,78,12,2,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2024/12/1,11,24,13,1,2,2,75,13,2,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2025/1/1,9,13,1,3,0,8,41,7,1,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2025/2/1,18,12,0,1,0,1,0,0,0,12,TRUE,2025/3/1,Engaged
godotengine/godot,TCROC,2025/3/1,0,0,0,0,0,2,0,0,0,12,TRUE,2025/3/1,Engaged
apache/airflow,TJaniF,2024/3/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2024/4/1,47,7,0,1,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2024/5/1,32,4,0,1,0,0,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2024/7/1,4,4,0,1,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2024/8/1,0,0,0,0,0,3,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2024/11/1,6,1,0,1,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2025/3/1,660,61,0,5,0,5,0,0,0,8,TRUE,2025/4/1,Engaged
apache/airflow,TJaniF,2025/4/1,30,51,0,4,0,5,0,0,0,8,TRUE,2025/4/1,Engaged
godotengine/godot,TML233,2024/9/1,5,5,0,1,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
godotengine/godot,TML233,2024/10/1,0,0,0,0,1,3,0,0,0,4,TRUE,2025/3/1,Engaged
godotengine/godot,TML233,2025/2/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
godotengine/godot,TML233,2025/3/1,0,0,12,0,0,1,57,12,1,4,TRUE,2025/3/1,Engaged
godotengine/godot,TV4Fun,2024/6/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/8/1,Disengaged
godotengine/godot,TV4Fun,2024/7/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/8/1,Disengaged
godotengine/godot,TV4Fun,2024/8/1,17,26,0,1,0,1,0,0,0,3,TRUE,2024/8/1,Disengaged
tensorflow/tensorflow,Tai78641,2024/5/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
tensorflow/tensorflow,Tai78641,2024/8/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
tensorflow/tensorflow,Tai78641,2025/3/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
tensorflow/tensorflow,Tai78641,2025/4/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/3/1,0,0,0,0,0,1,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/4/1,2,3,0,2,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/5/1,172,109,0,2,0,6,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/6/1,74,7,0,2,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/7/1,127,30,0,6,0,8,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/8/1,2225,1866,0,4,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/9/1,1473,1269,0,8,0,10,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/10/1,250,29,0,6,0,7,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/11/1,193,326,0,5,0,6,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2024/12/1,26,133,0,4,0,11,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2025/1/1,716,2197,0,14,0,15,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2025/2/1,355,179,0,4,0,5,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2025/3/1,125,23,0,3,0,8,0,0,0,14,TRUE,2025/4/1,Engaged
apache/kafka,TaiJuWu,2025/4/1,730,589,0,4,0,2,0,0,0,14,TRUE,2025/4/1,Engaged
apache/spark,TakawaAkirayo,2024/3/1,0,0,0,0,0,2,0,0,0,5,TRUE,2024/10/1,Disengaged
apache/spark,TakawaAkirayo,2024/4/1,64,2,0,1,0,1,0,0,0,5,TRUE,2024/10/1,Disengaged
apache/spark,TakawaAkirayo,2024/6/1,581,41,0,1,0,0,0,0,0,5,TRUE,2024/10/1,Disengaged
apache/airflow,TakawaAkirayo,2024/8/1,0,0,0,0,0,2,0,0,0,5,TRUE,2024/10/1,Disengaged
apache/airflow,TakawaAkirayo,2024/10/1,98,17,0,1,0,0,0,0,0,5,TRUE,2024/10/1,Disengaged
kubernetes/kubernetes,Tal-or,2024/2/1,150,0,0,1,0,2,0,0,0,6,TRUE,2024/12/1,Disengaged
kubernetes/kubernetes,Tal-or,2024/7/1,76,0,0,1,0,0,0,0,0,6,TRUE,2024/12/1,Disengaged
kubernetes/kubernetes,Tal-or,2024/9/1,24,13,0,1,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
kubernetes/kubernetes,Tal-or,2024/10/1,19,12,0,1,0,0,0,0,0,6,TRUE,2024/12/1,Disengaged
kubernetes/kubernetes,Tal-or,2024/11/1,56,57,0,5,0,2,0,0,0,6,TRUE,2024/12/1,Disengaged
kubernetes/kubernetes,Tal-or,2024/12/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
scikit-learn/scikit-learn,TamaraAtanasoska,2024/7/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/10/1,Disengaged
scikit-learn/scikit-learn,TamaraAtanasoska,2024/8/1,66,30,0,1,0,0,0,0,0,3,TRUE,2024/10/1,Disengaged
scikit-learn/scikit-learn,TamaraAtanasoska,2024/10/1,0,0,0,0,0,2,0,0,0,3,TRUE,2024/10/1,Disengaged
huggingface/transformers,Tanuj-rai,2025/1/1,0,0,0,0,0,2,0,0,0,3,TRUE,2025/4/1,Engaged
huggingface/transformers,Tanuj-rai,2025/2/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
huggingface/transformers,Tanuj-rai,2025/4/1,0,0,0,0,0,4,0,0,0,3,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/2/1,6,1,0,2,0,4,0,0,0,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/3/1,204,8,0,3,1,5,0,0,0,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/4/1,221,16,0,4,0,3,0,0,0,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/5/1,85,102,1,3,0,3,19,8,1,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/6/1,0,0,1,0,0,0,19,8,1,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/8/1,92,18,2,1,1,2,26,12,1,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/9/1,48,14,0,2,1,3,0,0,0,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/11/1,144,79,1,4,0,3,36,11,1,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2024/12/1,1703,233,2,5,0,6,42,12,2,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2025/1/1,182,163,4,8,0,7,49,24,3,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2025/2/1,152,130,2,3,0,4,15,4,1,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2025/3/1,379,92,0,5,0,5,0,0,0,13,TRUE,2025/4/1,Engaged
eslint/eslint,Tanujkanti4441,2025/4/1,1061,1,0,3,0,6,0,0,0,13,TRUE,2025/4/1,Engaged
apache/airflow,Taragolis,2024/2/1,1805,1214,2,48,0,56,37,24,1,5,TRUE,2024/6/1,Disengaged
apache/airflow,Taragolis,2024/3/1,4935,2601,0,69,0,76,0,0,0,5,TRUE,2024/6/1,Disengaged
apache/airflow,Taragolis,2024/4/1,3223,1612,1,54,0,58,23,11,1,5,TRUE,2024/6/1,Disengaged
apache/airflow,Taragolis,2024/5/1,1968,1736,1,35,0,35,24,18,1,5,TRUE,2024/6/1,Disengaged
apache/airflow,Taragolis,2024/6/1,17,13,0,1,0,1,0,0,0,5,TRUE,2024/6/1,Disengaged
huggingface/transformers,Tavish9,2024/11/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/transformers,Tavish9,2024/12/1,1,1,0,1,0,0,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/transformers,Tavish9,2025/3/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/transformers,Tavish9,2025/4/1,17,18,0,1,0,0,0,0,0,4,TRUE,2025/4/1,Engaged
sveltejs/svelte,TehBrian,2024/6/1,0,0,1,0,0,0,22,13,1,3,TRUE,2024/11/1,Disengaged
sveltejs/svelte,TehBrian,2024/7/1,0,0,0,0,1,0,0,0,0,3,TRUE,2024/11/1,Disengaged
godotengine/godot,TehBrian,2024/11/1,0,0,0,0,1,0,0,0,0,3,TRUE,2024/11/1,Disengaged
sveltejs/svelte,TehBrian,2024/11/1,0,0,2,0,0,0,22,13,1,3,TRUE,2024/11/1,Disengaged
huggingface/diffusers,Teriks,2024/4/1,0,0,0,0,1,0,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2024/6/1,0,0,0,0,3,0,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2024/7/1,0,0,0,0,2,0,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2024/10/1,0,0,0,0,1,0,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2025/1/1,13,7,0,4,0,4,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2025/2/1,0,0,0,0,1,1,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2025/3/1,2,2,0,1,0,0,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/diffusers,Teriks,2025/4/1,6517,6,0,1,1,1,0,0,0,8,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2024/9/1,535,99,0,5,0,2,0,0,0,7,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2024/10/1,202,200,0,2,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2024/12/1,41,49,0,1,0,2,0,0,0,7,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2025/1/1,384,312,1,1,0,0,5,3,1,7,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2025/2/1,0,0,3,0,0,1,20,10,2,7,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2025/3/1,0,0,3,0,0,0,13,8,3,7,TRUE,2025/4/1,Engaged
helm/helm,TerryHowe,2025/4/1,173,10,9,1,0,2,32,21,7,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,TessaIO,2024/4/1,1,1,0,1,0,2,0,0,0,3,TRUE,2024/6/1,Disengaged
kubernetes/kubernetes,TessaIO,2024/5/1,334,87,0,3,0,4,0,0,0,3,TRUE,2024/6/1,Disengaged
kubernetes/kubernetes,TessaIO,2024/6/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/6/1,Disengaged
